entity_id,country,region,sub_region,unit,latitude,longitude,altitude,address_1,address_2
1469883818362504890,Vietnam,Gia Lai,Chu Se,Nestlé Vietnam - Receiving Station Gia Lai,13.8059836,108.0261696,693.0,"Thôn Kh?i Zét, xã Ia Tiêm, Ch? Sê",
1469278379855014289,Vietnam,Gia Lai,Chu Se,Nestlé Vietnam - Receiving Station Gia Lai,13.8420175993944,108.02691598432884,736.0,"Ia Ring, Ia Tiêm, Ch? Sê",
1469278379854641656,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6706555,108.0899637,950.0,"Gia B?c 2, Tân Ngh?a, Di Linh",Gia B?c 2
1469278379854642031,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.67473,107.973167,971.0,"Thôn 6, Tân Lâm, Di Linh",Thôn 6
1469278379855008648,Vietnam,Gia Lai,Chu Se,Nestlé Vietnam - Receiving Station Gia Lai,13.8096219,108.0345118,713.0,"Kh?i Zét, Xã Ia Tiêm, Ch? Suê, Gia Lai",
1469278379855008633,Vietnam,Gia Lai,Chu Se,Nestlé Vietnam - Receiving Station Gia Lai,13.81523712539469,108.02459495152162,690.0,"Thôn Kh?i Zét, xã Ia Tiêm, Ch? Sê",
1469278379854639991,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6367637,107.9992643,1028.0,"Thôn 4, Tân Th??ng, Di Linh",Thôn 4
1469883818362504409,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.546908,108.052711,1034.0,"C?m 2, TT Di Linh,Di Linh",-
1469278379855014643,Vietnam,Gia Lai,Pleiku,Nestlé Vietnam - Receiving Station Gia Lai,13.88144,107.972954,739.0,"Thôn 4, xã Gào, TP. Pleiku",
1469278379855009318,Vietnam,Gia Lai,Ia Grai,Nestlé Vietnam - Receiving Station Gia Lai,14.01719409508011,107.95729430402434,761.0,"Làng Breng 3, Ia Dêr, Ia Grai",
1469278379854638141,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.61738,108.087318,980.0,thôn 6 tân lâm di linh,12/3 M? K?
1469278379855009319,Vietnam,Gia Lai,Ia Grai,Nestlé Vietnam - Receiving Station Gia Lai,14.01501836256498,107.95777752074224,763.0,"Làng Breng 3, Ia Dêr, Ia Grai",
1469278379854640735,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.5634617,108.0782313,1014.0,"Klong Trao 2, Gung Ré, Di Linh",Klong Trao 2
1469278379855008002,Vietnam,Gia Lai,Pleiku,Nestlé Vietnam - Receiving Station Gia Lai,13.8745035,107.9782249,721.0,"Làng A, xã Gào, TP.Pleiku",
1469278379855009390,Vietnam,Gia Lai,Ia Grai,Nestlé Vietnam - Receiving Station Gia Lai,14.01142693947981,107.93627054782486,745.0,"Làng Breng 3, Ia Dêr, Ia Grai",
1469278379854638365,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.61463,108.082489,910.0,"TDP 17, TT Di Linh, Di Linh",TDP 17
1469278379854641789,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.537364,108.079758,988.0,"Hàng H?i, Gung Ré, Di Linh",Hàng H?i
1469278379854642507,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.86184733175846,108.3440404293205,1037.0,"T? Liêm 2, Nam Ban, Lâm Hà",T? Liêm 2
1469278379854641951,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.512966,108.090233,974.0,"Hàng Làng, Gung Ré, Di Linh",Hàng Làng
1469278379855008000,Vietnam,Gia Lai,Pleiku,Nestlé Vietnam - Receiving Station Gia Lai,13.87468,107.967369,729.0,"Làng A, xã Gào, TP.Pleiku",
1469278379854642852,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.79757837672885,108.32807919020608,1053.0,"Thôn 2, Gia Lâm, Lâm Hà",Thôn 2
1469278379854638345,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.643418,108.093338,910.0,"1 Lê V?n Tám, TT Di Linh, Di Linh",1 Lê V?n Tám
1469278379854638306,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.60863,108.081459,971.0,"T? 19, TT Di Linh",T? 19
1469278379855004840,Vietnam,Gia Lai,Pleiku,Nestlé Vietnam - Receiving Station Gia Lai,13.86591788382629,107.92398252534488,690.0,"Thôn 5, xã Gào, Tp. Pleiku",
1469278379854642720,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.81205870119092,108.31166231083526,998.0,"Gan Thi, Gia Lâm, Lâm Hà",Gan Thi
1469278379855005225,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.8622187,107.88206,603.0,"Thôn Tây H?, Bàu C?n, Ch? Prông",
1469278379855005212,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.87102705528542,107.8883577730732,618.0,"Thôn Tây H?, Bàu C?n, Ch? Prông",-
1469278379854638332,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.60142,108.072548,950.0,"152/7 Tr?n Phú, TT Di Linh",152/7 Tr?n Phú
1469278379854642963,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.84829350096346,108.37325387644428,982.0,"T?m Xá, ?ông Thanh, Lâm Hà",T?m Xá
1469278379854638287,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.5117495,107.9984135,910.0,"thôn 9 xã hòa trung, di linh, lâm ?ông",
1469278379855005276,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.8714555,107.8898857,622.0,"Thôn Tây H?, Bàu C?n, Ch? Prông",
1469278379855005249,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.86635177421032,107.88128630717492,608.0,"Thôn Tây H?, Bàu C?n, Ch? Prông",
1469278379854642946,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.85126781930388,108.36926719183882,1042.0,"?ông Anh, ?ông Thanh, Lâm Hà",?ông Anh
1469278379855008686,Vietnam,Gia Lai,Pleiku,Nestlé Vietnam - Receiving Station Gia Lai,13.9147467,107.9996112,739.0,"Làng Nhao 1, Ia Kênh, TP. Pleiku",
1469278379855008072,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.80936874543671,107.84646525989086,495.0,"Tân L?c, Bình Giáo, Ch? Prông",
1469278379855005043,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.8332438,107.8543295,547.0,"Thôn Thanh Bình, Bình Giáo, Ch? Prông",
1469278379854641146,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.59334,108.109421,945.0,"TDP Ka Ming, TT Di Linh, Di Linh",TDP Ka Ming
1469278379855005002,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.83580732160605,107.85761302347096,525.0,"Thôn Thanh Bình, Bình Giáo, Ch? Prông",
1469278379855005032,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.83583397605814,107.85786909061284,540.0,"Thôn Thanh Bình, Bình Giáo, Ch? Prông",
1469278379855005028,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,13.8346667,107.8624756,539.0,"Thôn Thanh Bình, Bình Giáo, Ch? Prông",
1469278379854640452,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.585045,108.081894,965.0,"T? 12, TT Di Linh, Di Linh",T? 12
1469278379854638593,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6018873,108.1398505,936.0,"Tân Ngh?a, Tân Ngh?a, Di Linh",Tân Ngh?a
1469278379855008702,Vietnam,Gia Lai,Pleiku,Nestlé Vietnam - Receiving Station Gia Lai,13.92190074083761,107.99886351461336,713.0,"Làng Nhao 1, Ia Kênh, TP. Pleiku",
1469278379854639859,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.65593,108.006027,999.0,"Thôn 4, Tân Th??ng, Di Linh",Thôn 4
1469278379854638512,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.60632,108.089622,951.0,"L?c Châu 2, Tân Ngh?a, Di Linh",L?c Châu 2
1469278379854641222,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.5784299,108.1049729,969.0,"TDP Ka Ming, TT Di Linh, Di Linh",TDP Ka Ming
1469278379854639942,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.67258,108.002968,1032.0,"Thôn 2, Tân Lâm, Di Linh",Thôn 2
1469278379854638490,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.62512,108.101654,980.0,"L?c Châu 3, Tân Ngh?a, Di Linh",L?c Châu 3
1469278379854638519,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6644505,108.0944856,755.0,"L?c Châu 2, Tân Ngh?a, Di Linh",L?c Châu 2
1469278379854638792,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6573996,108.0849061,909.0,"thôn gia b?c 1, Tân Ngh?a, Di Linh",L?c Châu 2
1469278379854642831,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.79110838567074,108.32461134540692,1036.0,"Thôn 2, Gia Lâm, Lâm Hà",Thôn 2
1469278379854639534,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6463336,108.0227537,1057.0,"Thôn 2, Tân Th??ng, Di Linh",Thôn 2
1469278379854638214,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.56867,108.069481,976.0,"70 Nguy?n Trung Tr?c, TT Di Linh",70 Nguy?n Trung Tr?c
1469278379854639354,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6269292,107.9890512,1021.0,"thôn 1, tân th??ng, di linh ,",Thôn 1
1469278379854638432,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.5823743,108.0467144,906.0,"T? 13, TT Di Linh, Di Linh",T? 13
1469278379854639362,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.632456,108.008593,1005.0,"Thôn 1, Tân Th??ng, Di Linh",Thôn 1
1469278379854638434,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.64253,108.088158,972.0,"T? 16, TT Di Linh, Di Linh",T? 16
1469278379854639448,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.63022,108.01828,980.0,"Thôn 1, Tân Th??ng, Di Linh",Thôn 1
1469278379854639340,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6175544,107.9981427,1059.0,"Thôn 1, Tân Th??ng, Di Linh",Thôn 1
1469278379854638373,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6182582,108.0690492,975.0,"TT Di Linh, Di Linh",TT Di Linh
1469278379854639445,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.62661,108.01841,1021.0,"Thôn 1, Tân Th??ng, Di Linh",Thôn 1
1469278379854639420,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6222216,107.9901282,1023.0,"Thôn 1, Tân Th??ng, Di Linh",Thôn 1
1469278379854642243,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.86601586175325,108.20649272772316,1037.0,"Ng?c s?n 3, Phú s?n, lâm hà",
1469278379854642131,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.83739966713994,108.18794122907164,940.0,"?? ??n, lâm hà",Ng?c S?n 3
1469278379854639686,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6697921,108.0246102,996.0,"Thôn 3, Tân Th??ng, Di Linh",
1469278379854642125,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.84030148201793,108.18655067133548,982.0,"Ng?c S?n 3, Phú S?n, Lâm Hà",Ng?c S?n 3
1469278379854640951,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.68066595682074,107.98139696950837,1010.0,"Thôn 4, Tân Lâm, Di Linh",Thôn 4
1469278379854642215,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.90026155208414,108.1719796546811,981.0,"B?ng Tiên 2, Phú S?n, Lâm Hà",B?ng Tiên 2
1469278379854640079,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6559218,108.0345747,978.0,"Thôn 2 , Tân Th??ng, Di Linh","thôn 2 xã tân th??ng, di linh, lâm ??ng"
1469278379854642194,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.89087981359278,108.1948318240309,1057.0,"B?ng Tiên 2, Phú S?n, Lâm Hà",B?ng Tiên 2
1469278379854640971,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.71005276919107,107.95963866567152,1003.0,"Thôn 5, Tân Lâm, Di Linh",Thôn 5
1469278379854640065,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6088487,107.9889508,1015.0,"sà lùng, liên ??m, di linh, lâm ??ng",
1469278379854642173,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.89672887326395,108.17934592264534,1042.0,"L?c S?n, Phú S?n, Lâm Hà",L?c S?n
1469278379854641215,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.6204904,108.0853241,1000.0,"xã tân ngh?a huy?n di linh, lâm ??ng","xã tân ngh?a, di linh, lâm ??ng"
1469278379854640961,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.51052656584535,108.05702579217778,1008.0,"L?ng Kú, Gung Ré, Di Linh",L?ng Kú
1469278379854640900,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.55188,108.078758,1005.0,"L?ng Kú, Gung Ré, Di Linh",L?ng Kú
1469278379854642890,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.80577340536919,108.33147092732445,923.99,"Thôn 3, Gia Lâm, Lâm Hà",Thôn 3
1469278379854640339,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.65652,108.059021,940.0,"TDP 20, TT Di Linh, Di Linh",TDP 20
1469278379854643031,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.86909822282555,108.37106024856529,998.0,"Thôn 9, Mê Linh, Lâm Hà",Thôn 9
1469278379854641605,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.4975095,108.0704776,1080.0,"Hàng H?i, Gung Ré, Di Linh, lâm ??ng","Hàng H?i, rung ghé di linh, lâm ??ng"
1469278379854640257,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.65206946177046,108.06035311918136,874.8,"Thôn 8, Tân Châu, Di Linh",Thôn 8
1469278379854643043,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.85763467104347,108.36047139028864,973.15,"?ông Anh 3, Nam Ban, Lâm Hà",?ông Anh 3
1469278379854641569,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.5274314,108.0649441,913.0,"Hàng H?i, Gung Ré, Di Linh",Hàng H?i
1469278379854642073,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.92824495491751,108.1855966431165,950.0,"Ng?c S?n, Phú S?n, Lâm Hà",Ng?c S?n
1469278379854642301,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.9355687685422,108.2452327107156,1037.0,"Preteing 2, Phú S?n, Lâm Hà",Preteing 2
1469278379854640613,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.58823,108.085922,947.0,"TDP Di Linh Th??ng 2, TT Di Linh, Di Linh",TDP Di Linh Th??ng 2
1469278379854642479,Vietnam,Lâm ??ng,Lam Ha,Nestlé Vietnam - Receiving Station Lam Dong,11.89912274480974,108.18320369358004,940.0,"L?c S?n, Phú S?n, Lâm Hà",L?c S?n
1469278379854640625,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.5311302268016,108.03475973717566,912.0,"TDP Di Linh Th??ng 2, TT Di Linh, Di Linh",TDP Di Linh Th??ng 2
1469883818362505174,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.8218243,108.0313204,415.0,"Ti?n Phú, Qu?ng Ti?n, C? Mgar, ??k L?k",
1469278379855039037,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.7655804,107.9399304,324.0,"Thôn 3, Tân Hòa, Buôn ?ôn, ??k L?k",
1469278379855040664,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.761916,107.990837,397.0,"Ea Mnang, Buôn ?ôn, ??k L?k",
1469278379855036915,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.6038045,108.0785021,459.0,"buôn ê bung   Ea Tiêu, C? Kuin, ??k L?k",
1469278379855037067,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.5807793,108.106167,479.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855038019,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.84329,107.972733,372.0,"Hi?p Hòa, Qu?ng Hi?p, C? Mgar, ??k L?k",
1469278379855037842,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.828269,108.138649,545.0,"Kh?i 3, Qu?ng Phú, C? Mgar, ??k L?k",
1469278379855040862,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.8320714,108.0203203,381.0,"Thôn 2, C? Mgar, C? Mgar, ??k L?k",
1469278379855038442,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.6774782,108.0009309,315.0,"Buôn Ky, Thành Nh?t, BMT, ??k L?k",
1469278379855004727,Vietnam,,,,,,,,
1469278379855040212,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.712813,108.035271,452.0,"Thôn 6, C? Êbur, BMT, ??k L?k",
1469278379855039053,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.79187166598885,107.9350830988101,331.0,"Thôn 3, Tân Hòa, Buôn ?ôn, ??k L?k",
1469278379855038729,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.77297,107.974213,327.0,"Thôn 1, Cuôr Knia, Buôn ?ôn, ??k L?k",
1469278379855038358,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.88073,107.983826,391.0,"Hi?p Th?ng, Qu?ng Hi?p, C? Mgar, ??k L?k",
1469278379855037425,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.64932793100611,108.17097675996662,563.0,xóm 3 thôn 5 xã ea ktur c?kuin ??k l?k,
1469278379855038409,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.882937,107.98852,400.0,"?oàn K?t, Ea Mdroh, C? Mgar, ??k L?k",
1469278379855039084,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.7450737,107.9871397,358.0,"Thôn 5, Ea Bar, Buôn ?ôn, ??k L?k",
1469278379855040001,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.71105670837007,108.03258332433929,490.0,"Thôn 6, C? Êbur, BMT, ??k L?k",
1469278379855038668,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.68428084365101,107.9795681325389,371.0,"Buôn Ky, Thành Nh?t, BMT, ??k L?k",
1469278379855009580,Vietnam,,,,,,,,
1469278379855040455,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.7535993,108.0249074,397.0,"Thôn 7, C? Êbur, BMT, ??k L?k",
1469278379855040422,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.7332917,108.0295604,367.0,"Thôn 7, C? Êbur, BMT, ??k L?k",
1469278379855039608,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.57078277685032,108.0782409295537,469.3,"Cao Th?ng, Ea Kao, BMT, ??k L?k",
1469278379855038830,Vietnam,??k L?k,Buon Ma Thuot,,,,368.0,"Buôn Knia 2, Ea Bar, Buôn ?ôn, ??k L?k",
1469278379855039042,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.79504342005848,107.93160595009842,303.0,"Thôn 3, Tân Hòa, Buôn ?ôn, ??k L?k",
1469883818362505115,Vietnam,??k L?k,Buon Ma Thuot,,,,381.0,"Buôn Ky, Thành Nh?t, BMT, ??k L?k",
1469883818362505118,Vietnam,??k L?k,Buon Ma Thuot,,,,381.0,"Buôn Ky, Thành Nh?t, BMT, ??k L?k",
1469278379855038999,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.78106416576801,107.94800195853034,311.0,"Thôn 2, Tân Hòa, Buôn ?ôn, ??k L?k",
1469278379855039728,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.5760742,108.0690326,450.0,"T?ng Ju, Ea Kao, BMT, ??k L?k",
1469278379855039878,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.5777045,108.0549611,442.0,"C? Êbông, Ea Kao, BMT, ??k L?k",
1469278379855038499,Vietnam,??k L?k,Buon Ma Thuot,,,,373.0,"Buôn Ky, Thành Nh?t, BMT, ??k L?k",
1469278379855039832,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.5940849,108.0703278,455.0,"T?ng Ju, Ea Kao, BMT, ??k L?k",
1469278379855037698,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.8233078681048,108.12272951948282,491.0,"Buôn Tar, qu?ng ti?n, c? mgar",
1469278379855037177,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.57868,108.117867,505.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855037185,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.572805,108.1202478,517.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855040741,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.8373426944133,108.002929911118,342.0,"Thôn 2, C? Mgar, C? Mgar, ??k L?k",
1469278379855037201,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.57655,108.118057,510.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855039787,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.58744,108.065788,,"T?ng Ju, Ea Kao, BMT, ??k L?k",
1469278379855040252,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.7215152,108.0206408,413.0,"Thôn 2, C? Êbur, BMT, ??k L?k","thôn 2 xã c? ebur,bmt,d?k l?k"
1469278379855040132,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.7317264,108.0066162,378.0,"Thôn 3, C? Êbur, BMT, ??k L?k",
1469278379855039488,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.57785470734167,108.07247692132894,468.0,"Cao Th?ng, Ea Kao, BMT, ??k L?k",
1469278379855040307,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.7427163,108.0218511,420.0,"Thôn 5, eba , BMT, ??k L?k",
1469278379855039486,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.58410792525508,108.07900602047148,457.2,"Cao Th?ng, Ea Kao, BMT, ??k L?k",
1469278379855040352,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.71538,108.05587,408.0,"Thôn 7, C? Êbur, BMT, ??k L?k",
1469278379855039407,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.5678806,108.0711405,474.0,"Cao Th?ng, Ea Kao, BMT, ??k L?k","thôn cao th?ng, ea kao, bmt, ??k l?k"
1469278379855040432,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Nong,12.7186643,108.0447282,479.0,"Thôn 7, C? Êbur, BMT, ??k L?k",
1469278379855038122,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.96740849969212,108.06430136794977,456.0,"T? 4, Thôn 15, ea kueh, c? mgar",-
1469278379855040242,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.7090082,108.0304811,444.0,"Thôn 6, C? Êbur, BMT, ??k L?k",
1469278379855039629,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.5717117,108.0777783,464.0,"Cao Th?ng, EaKao, BMT, ??k L?k",
1469883818362505224,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.8663168,107.9579718,353.0,"Hi?p H?ng, Qu?ng Hi?p, C? Mgar, ??k L?k",
1469278379855040198,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.73297153358224,108.04954253400788,458.0,"Thôn 6, C? Êbur, BMT, ??k L?k",
1469278379855040099,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.7016661,108.0082027,416.0,"Thôn 3, C? Êbur, BMT, ??k L?k","thôn 3 xã c? êbur, bmt"
